t v x
4.504 -0.0857701 0.00726912
4.506 -0.0874253 0.00709758
4.508 -0.0890342 0.00692273
4.51 -0.0905958 0.00674466
4.512 -0.0921094 0.00656347
4.514 -0.0935742 0.00637925
4.516 -0.0949896 0.0061921
4.518 -0.0963547 0.00600212
4.52 -0.097669 0.00580941
4.522 -0.0989317 0.00561407
4.524 -0.100142 0.00541621
4.526 -0.1013 0.00521593
4.528 -0.102404 0.00501333
4.53 -0.103455 0.00480852
4.532 -0.104451 0.00460161
4.534 -0.105391 0.00439271
4.536 -0.106277 0.00418192
4.538 -0.107106 0.00396937
4.54 -0.107879 0.00375516
4.542 -0.108595 0.0035394
4.544 -0.109254 0.00332221
4.546 -0.109856 0.0031037
4.548 -0.1104 0.00288399
4.55 -0.110885 0.00266319
4.552 -0.111312 0.00244142
4.554 -0.111681 0.00221879
4.556 -0.11199 0.00199543
4.558 -0.112241 0.00177145
4.56 -0.112433 0.00154697
4.562 -0.112565 0.00132211
4.564 -0.112638 0.00109698
4.566 -0.112652 0.000871699
4.568 -0.112606 0.000646396
4.57 -0.112501 0.000421185
4.572 -0.112336 0.000196183
4.574 -0.112113 -2.84893e-05
4.576 -0.11183 -0.000252715
4.578 -0.111488 -0.000476374
4.58 -0.111088 -0.00069935
4.582 -0.110628 -0.000921525
4.584 -0.110111 -0.00114278
4.586 -0.109535 -0.001363
4.588 -0.108902 -0.00158208
4.59 -0.108212 -0.00179988
4.592 -0.107464 -0.0020163
4.594 -0.10666 -0.00223123
4.596 -0.105799 -0.00244455
4.598 -0.104883 -0.00265615
4.6 -0.103912 -0.00286592
4.602 -0.102886 -0.00307374
4.604 -0.101806 -0.00327951
4.606 -0.100672 -0.00348312
4.608 -0.099486 -0.00368447
4.61 -0.0982475 -0.00388344
4.612 -0.0969575 -0.00407993
4.614 -0.0956168 -0.00427385
4.616 -0.0942261 -0.00446508
4.618 -0.0927862 -0.00465354
4.62 -0.0912979 -0.00483911
4.622 -0.0897621 -0.0050217
4.624 -0.0881796 -0.00520123
4.626 -0.0865514 -0.00537759
4.628 -0.0848783 -0.00555069
4.63 -0.0831614 -0.00572045
4.632 -0.0814017 -0.00588677
4.634 -0.0796001 -0.00604957
4.636 -0.0777576 -0.00620877
4.638 -0.0758754 -0.00636429
4.64 -0.0739545 -0.00651604
4.642 -0.0719961 -0.00666395
4.644 -0.0700013 -0.00680794
4.646 -0.0679712 -0.00694794
4.648 -0.065907 -0.00708388
4.65 -0.0638099 -0.0072157
4.652 -0.0616811 -0.00734332
4.654 -0.0595219 -0.00746668
4.656 -0.0573335 -0.00758572
4.658 -0.0551172 -0.00770039
4.66 -0.0528743 -0.00781063
4.662 -0.0506061 -0.00791637
4.664 -0.0483138 -0.00801759
4.666 -0.045999 -0.00811421
4.668 -0.0436628 -0.00820621
4.67 -0.0413066 -0.00829354
4.672 -0.0389319 -0.00837615
4.674 -0.0365399 -0.00845401
4.676 -0.0341321 -0.00852709
4.678 -0.0317099 -0.00859536
4.68 -0.0292747 -0.00865878
4.682 -0.0268279 -0.00871733
4.684 -0.0243709 -0.00877098
4.686 -0.0219051 -0.00881973
4.688 -0.019432 -0.00886354
4.69 -0.0169529 -0.0089024
4.692 -0.0144694 -0.00893631
4.694 -0.0119827 -0.00896524
4.696 -0.00949445 -0.00898921
4.698 -0.00700594 -0.0090082
4.7 -0.00451863 -0.00902221
4.702 -0.00203394 -0.00903125
4.704 0.000446732 -0.00903532
4.706 0.00292197 -0.00903442
4.708 0.00539038 -0.00902858
4.71 0.00785056 -0.0090178
4.712 0.0103011 -0.0090021
4.714 0.0127407 -0.00898149
4.716 0.015168 -0.00895601
4.718 0.0175815 -0.00892568
4.72 0.01998 -0.00889051
4.722 0.0223622 -0.00885055
4.724 0.0247267 -0.00880583
4.726 0.0270722 -0.00875638
4.728 0.0293974 -0.00870223
4.73 0.0317012 -0.00864344
4.732 0.0339821 -0.00858003
4.734 0.0362391 -0.00851207
4.736 0.0384709 -0.00843959
4.738 0.0406762 -0.00836265
4.74 0.042854 -0.0082813
4.742 0.0450031 -0.00819559
4.744 0.0471224 -0.00810558
4.746 0.0492106 -0.00801134
4.748 0.0512669 -0.00791292
4.75 0.05329 -0.00781038
4.752 0.0552791 -0.0077038
4.754 0.0572329 -0.00759325
4.756 0.0591507 -0.00747878
4.758 0.0610314 -0.00736048
4.76 0.062874 -0.00723842
4.762 0.0646778 -0.00711267
4.764 0.0664417 -0.00698331
4.766 0.0681649 -0.00685043
4.768 0.0698467 -0.0067141
4.77 0.0714863 -0.0065744
4.772 0.0730827 -0.00643143
4.774 0.0746354 -0.00628527
4.776 0.0761436 -0.006136
4.778 0.0776066 -0.00598371
4.78 0.0790238 -0.0058285
4.782 0.0803946 -0.00567045
4.784 0.0817183 -0.00550966
4.786 0.0829944 -0.00534622
4.788 0.0842224 -0.00518023
4.79 0.0854017 -0.00501179
4.792 0.086532 -0.00484099
4.794 0.0876127 -0.00466792
4.796 0.0886434 -0.0044927
4.798 0.0896238 -0.00431541
4.8 0.0905535 -0.00413616
4.802 0.0914323 -0.00395505
4.804 0.0922597 -0.00377219
4.806 0.0930356 -0.00358767
4.808 0.0937596 -0.0034016
4.81 0.0944318 -0.00321408
4.812 0.0950517 -0.00302522
4.814 0.0956194 -0.00283511
4.816 0.0961346 -0.00264387
4.818 0.0965974 -0.00245161
4.82 0.0970077 -0.00225841
4.822 0.0973654 -0.0020644
4.824 0.0976705 -0.00186966
4.826 0.0979231 -0.00167432
4.828 0.0981233 -0.00147848
4.83 0.0982711 -0.00128223
4.832 0.0983666 -0.00108569
4.834 0.0984101 -0.000888955
4.836 0.0984015 -0.000692135
4.838 0.0983413 -0.000495332
4.84 0.0982295 -0.000298649
4.842 0.0980665 -0.00010219
4.844 0.0978525 9.39428e-05
4.846 0.0975878 0.000289648
4.848 0.0972727 0.000484823
4.85 0.0969075 0.000679369
4.852 0.0964928 0.000873184
4.854 0.0960287 0.00106617
4.856 0.0955159 0.00125823
4.858 0.0949546 0.00144926
4.86 0.0943454 0.00163917
4.862 0.0936888 0.00182786
4.864 0.0929852 0.00201524
4.866 0.0922353 0.00220121
4.868 0.0914394 0.00238568
4.87 0.0905983 0.00256856
4.872 0.0897124 0.00274975
4.874 0.0887825 0.00292918
4.876 0.087809 0.00310674
4.878 0.0867928 0.00328236
4.88 0.0857343 0.00345595
4.882 0.0846344 0.00362741
4.884 0.0834937 0.00379668
4.886 0.0823129 0.00396367
4.888 0.0810927 0.0041283
4.89 0.0798339 0.00429048
4.892 0.0785373 0.00445015
4.894 0.0772036 0.00460722
4.896 0.0758336 0.00476163
4.898 0.0744281 0.0049133
4.9 0.0729879 0.00506215
4.902 0.0715139 0.00520813
4.904 0.0700069 0.00535116
4.906 0.0684677 0.00549117
4.908 0.0668973 0.00562811
4.91 0.0652964 0.0057619
4.912 0.063666 0.0058925
4.914 0.0620069 0.00601983
4.916 0.0603201 0.00614384
4.918 0.0586065 0.00626448
4.92 0.056867 0.00638169
4.922 0.0551025 0.00649543
4.924 0.053314 0.00660563
4.926 0.0515024 0.00671226
4.928 0.0496687 0.00681527
4.93 0.0478139 0.0069146
4.932 0.0459389 0.00701023
4.934 0.0440446 0.00710211
4.936 0.0421321 0.0071902
4.938 0.0402023 0.00727446
4.94 0.0382563 0.00735487
4.942 0.036295 0.00743138
4.944 0.0343195 0.00750397
4.946 0.0323306 0.00757261
4.948 0.0303295 0.00763727
4.95 0.0283172 0.00769793
4.952 0.0262946 0.00775456
4.954 0.0242627 0.00780715
4.956 0.0222226 0.00785568
4.958 0.0201754 0.00790012
4.96 0.0181219 0.00794047
4.962 0.0160632 0.00797672
4.964 0.0140004 0.00800884
4.966 0.0119344 0.00803684
4.968 0.00986635 0.00806071
4.97 0.00779714 0.00808045
4.972 0.00572783 0.00809604
4.974 0.00365942 0.0081075
4.976 0.00159293 0.00811482
4.978 -0.000470644 0.008118
4.98 -0.00253029 0.00811706
4.982 -0.00458501 0.008112
4.984 -0.00663381 0.00810283
4.986 -0.00867569 0.00808956
4.988 -0.0107097 0.00807221
4.99 -0.0127348 0.00805079
4.992 -0.01475 0.00802532
4.994 -0.0167544 0.00799582
4.996 -0.018747 0.00796231
4.998 -0.0207268 0.00792482
5 -0.0226929 0.00788336
5.002 -0.0246444 0.00783798
5.004 -0.0265802 0.00778869
5.006 -0.0284995 0.00773553
5.008 -0.0304013 0.00767853
5.01 -0.0322848 0.00761773
5.012 -0.0341489 0.00755316
5.014 -0.0359929 0.00748486
5.016 -0.0378159 0.00741288
5.018 -0.0396168 0.00733724
5.02 -0.041395 0.00725801
5.022 -0.0431495 0.00717522
5.024 -0.0448794 0.00708892
5.026 -0.046584 0.00699916
5.028 -0.0482624 0.00690599
5.03 -0.0499139 0.00680947
5.032 -0.0515375 0.00670964
5.034 -0.0531326 0.00660657
5.036 -0.0546983 0.0065003
5.038 -0.0562339 0.0063909
5.04 -0.0577387 0.00627844
5.042 -0.0592119 0.00616296
5.044 -0.0606528 0.00604454
5.046 -0.0620607 0.00592323
5.048 -0.0634349 0.00579911
5.05 -0.0647747 0.00567224
5.052 -0.0660796 0.00554269
5.054 -0.0673488 0.00541053
5.056 -0.0685817 0.00527583
5.058 -0.0697778 0.00513867
5.06 -0.0709364 0.00499911
5.062 -0.072057 0.00485724
5.064 -0.073139 0.00471313
5.066 -0.0741819 0.00456685
5.068 -0.0751852 0.00441848
5.07 -0.0761484 0.00426811
5.072 -0.077071 0.00411582
5.074 -0.0779525 0.00396168
5.076 -0.0787926 0.00380577
5.078 -0.0795908 0.00364819
5.08 -0.0803467 0.003489
5.082 -0.0810599 0.00332831
5.084 -0.0817302 0.00316619
5.086 -0.0823571 0.00300273
5.088 -0.0829403 0.00283802
5.09 -0.0834797 0.00267214
5.092 -0.0839748 0.00250518
5.094 -0.0844255 0.00233723
5.096 -0.0848315 0.00216838
5.098 -0.0851927 0.00199871
5.1 -0.0855089 0.00182833
5.102 -0.0857798 0.00165731
5.104 -0.0860055 0.00148575
5.106 -0.0861858 0.00131374
5.108 -0.0863206 0.00114137
5.11 -0.0864098 0.000968726
5.112 -0.0864535 0.000795906
5.114 -0.0864516 0.000622999
5.116 -0.0864042 0.000450096
5.118 -0.0863112 0.000277288
5.12 -0.0861727 0.000104666
5.122 -0.085989 -6.768e-05
5.124 -0.0857599 -0.000239658
5.126 -0.0854858 -0.000411178
5.128 -0.0851667 -0.000582149
5.13 -0.0848029 -0.000752483
5.132 -0.0843945 -0.000922089
5.134 -0.0839419 -0.00109088
5.136 -0.0834452 -0.00125876
5.138 -0.0829047 -0.00142565
5.14 -0.0823208 -0.00159146
5.142 -0.0816939 -0.0017561
5.144 -0.0810241 -0.00191949
5.146 -0.0803121 -0.00208154
5.148 -0.0795581 -0.00224216
5.15 -0.0787625 -0.00240128
5.152 -0.077926 -0.0025588
5.154 -0.0770488 -0.00271466
5.156 -0.0761316 -0.00286875
5.158 -0.0751748 -0.00302102
5.16 -0.074179 -0.00317137
5.162 -0.0731448 -0.00331972
5.164 -0.0720728 -0.00346601
5.166 -0.0709635 -0.00361016
5.168 -0.0698177 -0.00375209
5.17 -0.0686359 -0.00389172
5.172 -0.0674189 -0.00402899
5.174 -0.0661673 -0.00416383
5.176 -0.064882 -0.00429617
5.178 -0.0635635 -0.00442593
5.18 -0.0622126 -0.00455306
5.182 -0.0608302 -0.00467748
5.184 -0.0594171 -0.00479914
5.186 -0.057974 -0.00491798
5.188 -0.0565018 -0.00503393
5.19 -0.0550013 -0.00514693
5.192 -0.0534734 -0.00525693
5.194 -0.0519189 -0.00536388
5.196 -0.0503388 -0.00546772
5.198 -0.048734 -0.00556839
5.2 -0.0471054 -0.00566586
5.202 -0.0454539 -0.00576007
5.204 -0.0437805 -0.00585098
5.206 -0.0420861 -0.00593854
5.208 -0.0403717 -0.00602271
5.21 -0.0386383 -0.00610346
5.212 -0.0368869 -0.00618073
5.214 -0.0351185 -0.00625451
5.216 -0.0333342 -0.00632474
5.218 -0.0315348 -0.00639141
5.22 -0.0297215 -0.00645448
5.222 -0.0278953 -0.00651393
5.224 -0.0260572 -0.00656972
5.226 -0.0242083 -0.00662183
5.228 -0.0223496 -0.00667025
5.23 -0.0204823 -0.00671495
5.232 -0.0186072 -0.00675591
5.234 -0.0167257 -0.00679313
5.236 -0.0148386 -0.00682658
5.238 -0.012947 -0.00685625
5.24 -0.0110521 -0.00688215
5.242 -0.00915486 -0.00690425
5.244 -0.00725638 -0.00692256
5.246 -0.00535774 -0.00693707
5.248 -0.00345998 -0.00694779
5.25 -0.00156418 -0.00695471
5.252 0.000328617 -0.00695784
5.254 0.00221735 -0.00695718
5.256 0.00410096 -0.00695275
5.258 0.00597842 -0.00694454
5.26 0.00784869 -0.00693259
5.262 0.00971073 -0.00691689
5.264 0.0115635 -0.00689747
5.266 0.013406 -0.00687434
5.268 0.0152373 -0.00684753
5.27 0.0170563 -0.00681705
5.272 0.018862 -0.00678294
5.274 0.0206535 -0.00674522
5.276 0.0224299 -0.00670391
5.278 0.02419 -0.00665905
5.28 0.0259331 -0.00661067
5.282 0.0276582 -0.00655881
5.284 0.0293643 -0.00650349
5.286 0.0310506 -0.00644476
5.288 0.0327162 -0.00638266
5.29 0.0343602 -0.00631723
5.292 0.0359818 -0.00624851
5.294 0.0375801 -0.00617654
5.296 0.0391543 -0.00610138
5.298 0.0407036 -0.00602307
5.3 0.0422271 -0.00594167
5.302 0.0437243 -0.00585721
5.304 0.0451942 -0.00576976
5.306 0.0466361 -0.00567938
5.308 0.0480494 -0.0055861
5.31 0.0494334 -0.00549
5.312 0.0507873 -0.00539114
5.314 0.0521105 -0.00528956
5.316 0.0534024 -0.00518534
5.318 0.0546624 -0.00507854
5.32 0.0558898 -0.00496921
5.322 0.0570841 -0.00485743
5.324 0.0582447 -0.00474326
5.326 0.0593712 -0.00462678
5.328 0.060463 -0.00450803
5.33 0.0615195 -0.00438711
5.332 0.0625405 -0.00426407
5.334 0.0635253 -0.00413899
5.336 0.0644736 -0.00401194
5.338 0.065385 -0.00388299
5.34 0.0662591 -0.00375222
5.342 0.0670956 -0.0036197
5.344 0.067894 -0.00348551
5.346 0.0686543 -0.00334972
5.348 0.0693759 -0.00321241
5.35 0.0700587 -0.00307366
5.352 0.0707024 -0.00293354
5.354 0.0713068 -0.00279214
5.356 0.0718718 -0.00264953
5.358 0.072397 -0.00250578
5.36 0.0728825 -0.00236099
5.362 0.073328 -0.00221522
5.364 0.0737335 -0.00206857
5.366 0.0740988 -0.0019211
5.368 0.074424 -0.0017729
5.37 0.0747089 -0.00162405
5.372 0.0749535 -0.00147464
5.374 0.0751579 -0.00132473
5.376 0.0753221 -0.00117441
5.378 0.0754461 -0.00102377
5.38 0.07553 -0.000872877
5.382 0.0755739 -0.000721817
5.384 0.0755778 -0.00057067
5.386 0.075542 -0.000419514
5.388 0.0754665 -0.00026843
5.39 0.0753516 -0.000117497
5.392 0.0751974 3.32061e-05
5.394 0.0750041 0.000183601
5.396 0.074772 0.000333609
5.398 0.0745013 0.000483153
5.4 0.0741923 0.000632156
5.402 0.0738452 0.00078054
5.404 0.0734604 0.00092823
5.406 0.0730382 0.00107515
5.408 0.0725789 0.00122123
5.41 0.0720829 0.00136639
5.412 0.0715505 0.00151055
5.414 0.0709822 0.00165365
5.416 0.0703784 0.00179562
5.418 0.0697394 0.00193637
5.42 0.0690657 0.00207585
5.422 0.0683578 0.00221398
5.424 0.0676161 0.0023507
5.426 0.0668412 0.00248593
5.428 0.0660335 0.00261961
5.43 0.0651935 0.00275168
5.432 0.0643218 0.00288207
5.434 0.0634188 0.00301071
5.436 0.0624852 0.00313755
5.438 0.0615216 0.00326252
5.44 0.0605284 0.00338556
5.442 0.0595063 0.00350662
5.444 0.058456 0.00362563
5.446 0.0573779 0.00374254
5.448 0.0562727 0.0038573
5.45 0.0551411 0.00396985
5.452 0.0539838 0.00408013
5.454 0.0528013 0.0041881
5.456 0.0515943 0.0042937
5.458 0.0503636 0.00439689
5.46 0.0491097 0.00449761
5.462 0.0478334 0.00459583
5.464 0.0465354 0.0046915
5.466 0.0452165 0.00478457
5.468 0.0438772 0.004875
5.47 0.0425184 0.00496276
5.472 0.0411407 0.00504779
5.474 0.039745 0.00513008
5.476 0.0383319 0.00520957
5.478 0.0369022 0.00528623
5.48 0.0354567 0.00536003
5.482 0.0339961 0.00543095
5.484 0.0325212 0.00549894
5.486 0.0310327 0.00556398
5.488 0.0295315 0.00562605
5.49 0.0280183 0.00568511
5.492 0.0264939 0.00574115
5.494 0.024959 0.00579414
5.496 0.0234146 0.00584405
5.498 0.0218612 0.00589088
5.5 0.0202998 0.0059346
5.502 0.0187312 0.0059752
5.504 0.0171561 0.00601267
5.506 0.0155753 0.00604698
5.508 0.0139897 0.00607813
5.51 0.0124 0.00610611
5.512 0.010807 0.00613091
5.514 0.00921159 0.00615252
5.516 0.00761447 0.00617095
5.518 0.00601647 0.00618618
5.52 0.0044184 0.00619821
5.522 0.00282104 0.00620705
5.524 0.00122518 0.00621269
5.526 -0.000368369 0.00621514
5.528 -0.00195884 0.0062144
5.53 -0.00354543 0.00621048
5.532 -0.00512737 0.00620339
5.534 -0.00670387 0.00619314
5.536 -0.00827415 0.00617973
5.538 -0.00983746 0.00616318
5.54 -0.011393 0.00614351
5.542 -0.0129401 0.00612072
5.544 -0.0144778 0.00609484
5.546 -0.0160056 0.00606588
5.548 -0.0175225 0.00603387
5.55 -0.019028 0.00599883
5.552 -0.0205212 0.00596077
5.554 -0.0220014 0.00591973
5.556 -0.0234679 0.00587573
5.558 -0.02492 0.00582879
5.56 -0.026357 0.00577895
5.562 -0.0277782 0.00572624
5.564 -0.0291828 0.00567068
5.566 -0.0305703 0.00561232
5.568 -0.0319398 0.00555118
5.57 -0.0332909 0.0054873
5.572 -0.0346227 0.00542071
5.574 -0.0359347 0.00535147
5.576 -0.0372262 0.0052796
5.578 -0.0384966 0.00520515
5.58 -0.0397453 0.00512815
5.582 -0.0409716 0.00504866
5.584 -0.042175 0.00496672
5.586 -0.0433549 0.00488237
5.588 -0.0445107 0.00479566
5.59 -0.0456418 0.00470664
5.592 -0.0467477 0.00461535
5.594 -0.047828 0.00452186
5.596 -0.0488819 0.0044262
5.598 -0.0499091 0.00432844
5.6 -0.050909 0.00422862
5.602 -0.0518812 0.0041268
5.604 -0.0528251 0.00402304
5.606 -0.0537403 0.00391739
5.608 -0.0546264 0.00380991
5.61 -0.055483 0.00370066
5.612 -0.0563096 0.00358969
5.614 -0.0571058 0.00347707
5.616 -0.0578713 0.00336286
5.618 -0.0586056 0.00324712
5.62 -0.0593085 0.00312991
5.622 -0.0599796 0.00301129
5.624 -0.0606185 0.00289133
5.626 -0.061225 0.00277009
5.628 -0.0617988 0.00264764
5.63 -0.0623395 0.00252405
5.632 -0.062847 0.00239937
5.634 -0.063321 0.00227367
5.636 -0.0637613 0.00214703
5.638 -0.0641677 0.00201951
5.64 -0.0645399 0.00189117
5.642 -0.0648779 0.00176209
5.644 -0.0651814 0.00163234
5.646 -0.0654504 0.00150197
5.648 -0.0656847 0.00137107
5.65 -0.0658842 0.0012397
5.652 -0.0660489 0.00110794
5.654 -0.0661786 0.000975838
5.656 -0.0662734 0.000843481
5.658 -0.0663332 0.000710934
5.66 -0.066358 0.000578268
5.662 -0.0663478 0.000445552
5.664 -0.0663027 0.000312856
5.666 -0.0662226 0.000180251
5.668 -0.0661078 4.78053e-05
5.67 -0.0659581 -8.44102e-05
5.672 -0.0657739 -0.000216326
5.674 -0.0655551 -0.000347874
5.676 -0.0653019 -0.000478984
5.678 -0.0650146 -0.000609588
5.68 -0.0646932 -0.000739617
5.682 -0.0643379 -0.000869004
5.684 -0.0639491 -0.00099768
5.686 -0.0635268 -0.00112558
5.688 -0.0630714 -0.00125263
5.69 -0.0625832 -0.00137877
5.692 -0.0620624 -0.00150394
5.694 -0.0615094 -0.00162807
5.696 -0.0609244 -0.00175108
5.698 -0.0603078 -0.00187293
5.7 -0.05966 -0.00199355
5.702 -0.0589813 -0.00211287
5.704 -0.0582722 -0.00223083
5.706 -0.0575331 -0.00234738
5.708 -0.0567643 -0.00246244
5.71 -0.0559663 -0.00257597
5.712 -0.0551397 -0.0026879
5.714 -0.0542848 -0.00279818
5.716 -0.0534022 -0.00290675
5.718 -0.0524923 -0.00301356
5.72 -0.0515558 -0.00311854
5.722 -0.0505931 -0.00322165
5.724 -0.0496047 -0.00332284
5.726 -0.0485914 -0.00342205
5.728 -0.0475535 -0.00351923
5.73 -0.0464918 -0.00361434
5.732 -0.0454069 -0.00370732
5.734 -0.0442993 -0.00379814
5.736 -0.0431697 -0.00388673
5.738 -0.0420188 -0.00397307
5.74 -0.0408471 -0.00405711
5.742 -0.0396555 -0.00413881
5.744 -0.0384444 -0.00421812
5.746 -0.0372148 -0.00429501
5.748 -0.0359672 -0.00436943
5.75 -0.0347023 -0.00444137
5.752 -0.0334209 -0.00451077
5.754 -0.0321237 -0.00457762
5.756 -0.0308115 -0.00464186
5.758 -0.029485 -0.00470349
5.76 -0.0281448 -0.00476246
5.762 -0.0267919 -0.00481875
5.764 -0.025427 -0.00487233
5.766 -0.0240508 -0.00492318
5.768 -0.0226641 -0.00497129
5.77 -0.0212678 -0.00501661
5.772 -0.0198625 -0.00505915
5.774 -0.018449 -0.00509887
5.776 -0.0170283 -0.00513577
5.778 -0.015601 -0.00516983
5.78 -0.014168 -0.00520103
5.782 -0.0127301 -0.00522937
5.784 -0.011288 -0.00525483
5.786 -0.00984264 -0.0052774
5.788 -0.00839474 -0.00529709
5.79 -0.00694513 -0.00531388
5.792 -0.00549462 -0.00532777
5.794 -0.004044 -0.00533876
5.796 -0.00259408 -0.00534685
5.798 -0.00114566 -0.00535203
5.8 0.000300463 -0.00535432
5.802 0.0017435 -0.00535372
5.804 0.00318265 -0.00535024
5.806 0.00461714 -0.00534387
5.808 0.00604619 -0.00533464
5.81 0.007469 -0.00532254
5.812 0.00888482 -0.00530761
5.814 0.0102929 -0.00528984
5.816 0.0116924 -0.00526925
5.818 0.0130827 -0.00524587
5.82 0.0144629 -0.0052197
5.822 0.0158324 -0.00519078
5.824 0.0171904 -0.00515911
5.826 0.0185362 -0.00512473
5.828 0.0198691 -0.00508766
5.83 0.0211883 -0.00504792
5.832 0.0224933 -0.00500554
5.834 0.0237832 -0.00496056
5.836 0.0250575 -0.00491299
5.838 0.0263155 -0.00486287
5.84 0.0275565 -0.00481024
5.842 0.0287799 -0.00475513
5.844 0.029985 -0.00469757
5.846 0.0311713 -0.0046376
5.848 0.0323381 -0.00457526
5.85 0.0334849 -0.00451058
5.852 0.0346111 -0.00444361
5.854 0.0357162 -0.00437439
5.856 0.0367995 -0.00430296
5.858 0.0378605 -0.00422936
5.86 0.0388988 -0.00415364
5.862 0.0399138 -0.00407584
5.864 0.0409051 -0.00399601
5.866 0.0418721 -0.0039142
5.868 0.0428144 -0.00383046
5.87 0.0437316 -0.00374483
5.872 0.0446232 -0.00365737
5.874 0.0454889 -0.00356812
5.876 0.0463282 -0.00347714
5.878 0.0471407 -0.00338449
5.88 0.0479261 -0.0032902
5.882 0.0486841 -0.00319435
5.884 0.0494143 -0.00309698
5.886 0.0501164 -0.00299815
5.888 0.0507901 -0.00289792
5.89 0.0514351 -0.00279634
5.892 0.0520512 -0.00269347
5.894 0.0526381 -0.00258937
5.896 0.0531955 -0.00248409
5.898 0.0537234 -0.0023777
5.9 0.0542214 -0.00227026
5.902 0.0546894 -0.00216181
5.904 0.0551273 -0.00205243
5.906 0.0555348 -0.00194218
5.908 0.0559119 -0.00183111
5.91 0.0562585 -0.00171929
5.912 0.0565745 -0.00160677
5.914 0.0568597 -0.00149362
5.916 0.0571141 -0.0013799
5.918 0.0573378 -0.00126567
5.92 0.0575306 -0.001151
5.922 0.0576925 -0.00103594
5.924 0.0578236 -0.00092055
5.926 0.0579238 -0.000804903
5.928 0.0579933 -0.000689055
5.93 0.0580321 -0.000573069
5.932 0.0580401 -0.000457005
5.934 0.0580177 -0.000340924
5.936 0.0579647 -0.000224889
5.938 0.0578814 -0.00010896
5.94 0.0577679 6.80312e-06
5.942 0.0576243 0.000122339
5.944 0.0574508 0.000237588
5.946 0.0572476 0.000352489
5.948 0.0570149 0.000466984
5.95 0.0567528 0.000581014
5.952 0.0564616 0.00069452
5.954 0.0561416 0.000807443
5.956 0.0557929 0.000919726
5.958 0.0554159 0.00103131
5.96 0.0550109 0.00114214
5.962 0.054578 0.00125217
5.964 0.0541177 0.00136132
5.966 0.0536302 0.00146956
5.968 0.0531159 0.00157682
5.97 0.0525751 0.00168305
5.972 0.0520082 0.0017882
5.974 0.0514155 0.00189222
5.976 0.0507974 0.00199505
5.978 0.0501543 0.00209664
5.98 0.0494866 0.00219695
5.982 0.0487948 0.00229592
5.984 0.0480791 0.00239351
5.986 0.0473401 0.00248967
5.988 0.0465783 0.00258435
5.99 0.045794 0.00267751
5.992 0.0449877 0.0027691
5.994 0.0441599 0.00285907
5.996 0.043311 0.00294739
5.998 0.0424417 0.00303401
6 0.0415522 0.0031189
6.002 0.0406433 0.003202
6.004 0.0397153 0.00328329
6.006 0.0387688 0.00336272
6.008 0.0378044 0.00344026
6.01 0.0368225 0.00351586
6.012 0.0358237 0.00358951
6.014 0.0348086 0.00366116
6.016 0.0337776 0.00373077
6.018 0.0327315 0.00379833
6.02 0.0316707 0.00386379
6.022 0.0305958 0.00392713
6.024 0.0295074 0.00398833
6.026 0.028406 0.00404734
6.028 0.0272923 0.00410415
6.03 0.0261669 0.00415874
6.032 0.0250303 0.00421107
6.034 0.0238832 0.00426113
6.036 0.0227261 0.0043089
6.038 0.0215597 0.00435435
6.04 0.0203845 0.00439747
6.042 0.0192012 0.00443824
6.044 0.0180104 0.00447664
6.046 0.0168128 0.00451266
6.048 0.0156088 0.00454629
6.05 0.0143992 0.0045775
6.052 0.0131846 0.0046063
6.054 0.0119656 0.00463267
6.056 0.0107427 0.0046566
6.058 0.00951677 0.00467809
6.06 0.00828827 0.00469712
6.062 0.00705786 0.0047137
6.064 0.00582616 0.00472781
6.066 0.0045938 0.00473947
6.068 0.0033614 0.00474865
6.07 0.00212958 0.00475538
6.072 0.000898964 0.00475964
6.074 -0.000329833 0.00476143
6.076 -0.00155619 0.00476077
6.078 -0.00277951 0.00475766
6.08 -0.00399916 0.0047521
6.082 -0.00521454 0.0047441
6.084 -0.00642504 0.00473368
6.086 -0.00763006 0.00472083
6.088 -0.00882901 0.00470557
6.09 -0.0100213 0.00468791
6.092 -0.0112063 0.00466787
6.094 -0.0123835 0.00464545
6.096 -0.0135522 0.00462069
6.098 -0.0147119 0.00459358
6.1 -0.015862 0.00456416
6.102 -0.017002 0.00453243
6.104 -0.0181313 0.00449843
6.106 -0.0192493 0.00446217
6.108 -0.0203554 0.00442367
6.11 -0.0214492 0.00438296
